333,156.83,25
352,151.505,38
419,153.995,38
329,148.775,30
277,134.83,31
303,137.285,37
275,138.89,37
332,135.915,41
319,145.66,40
304,146.63,26
362,156.99,30
356,151.445,42
321,156.3,37
375,139.94,55
329,143.685,44
356,149.725,46
327,147.845,36
474,132.705,37
310,152.5,35
286,147.705,29
304,145.22,38
396,161.185,28
400,160.935,31
360,158.49,49
364,164.875,41
365,166.3,43
343,147.6,36
359,157.8,36
329,134.685,28
303,129.74,32
266,127.415,25
272,134.56,38
263,131.495,19
271,122.38,40
345,134.195,27
367,134.575,12
380,137.865,17
291,130.6,24
335,137.84,45
354,147.56,25
299,146.07,37
305,153.765,29
342,162.995,23
284,153.185,27
326,156.65,22
394,155.38,13
395,150.075,40
386,151.635,38
414,144.37,34
301,162.73,26
299,157.36,33
331,146.94,38
441,156.305,44
344,156.07,23
355,165.89,43
360,166.31,43
397,167.245,37
312,157.425,53
265,144.985,48
305,150.185,19
273,143.375,32
361,143.97,40
297,146.7,34
360,135.31,40
289,132.165,37
484,140.595,38
286,126.11,24
342,129.025,28
287,130.11,44
339,134.79,37
381,135.235,37
323,145.94,18
347,156.935,31
325,153.265,7
348,153.985,45
285,156.595,40
313,145.0,40
286,142.91,31
344,152.075,36
295,136.335,33
362,129.075,41
261,132.95,37
321,149.07,39
307,153.11,29
384,143.95,29
353,150.275,36
361,149.02,20
332,152.87,31
410,149.22,29
346,151.51,37
339,158.555,45
379,152.22,33
324,151.66,44
309,149.965,19
341,144.89,26
296,143.115,47
315,139.88,40
345,147.845,26
310,148.98,31
304,155.88,37
340,167.795,19
383,159.995,42
390,163.26,42
338,156.62,29
297,155.545,40
289,158.815,43
387,156.505,44
376,162.16,42
298,151.72,51
337,157.53,59
350,175.81,41
383,164.54,31
390,162.44,46
340,148.495,26
326,160.495,31
327,167.39,44
374,156.44,43
354,159.67,28
354,155.38,43
367,146.59,38
248,138.97,24
319,138.26,23
320,144.13,54
379,153.25,37
356,146.565,34
323,157.41,26
330,153.035,47
331,153.315,29
343,151.375,36
280,149.85,27
383,146.185,31
322,144.895,37
373,139.63,36
391,134.305,18
322,144.475,35
301,143.85,30
365,135.62,29
329,133.655,28
440,139.455,36
312,135.65,37
327,134.54,34
323,150.965,27
339,134.69,42
354,150.355,30
333,151.07,19
285,146.605,37
313,153.885,25
324,156.52,24
391,168.885,24
371,167.185,32
360,160.455,34
359,154.34,56
311,145.92,31
314,130.54,36
339,134.01,37
305,145.495,42
293,137.885,26
327,142.505,33
339,140.52,33
287,156.625,17
325,157.11,37
337,161.03,40
343,150.485,36
327,147.85,40
401,149.35,20
405,159.225,23
347,155.135,49
375,155.18,35
337,147.095,35
398,154.085,36
249,148.33,49
292,144.13,43
308,147.735,33
309,143.585,19
379,145.065,25
333,147.17,53
383,159.415,36
429,159.545,28
398,159.695,44
413,171.01,55
387,165.41,44
361,158.395,31
301,170.855,22
418,178.635,44
330,161.98,47
364,155.47,45
332,158.09,33
425,158.855,42
340,148.81,30
370,162.42,35
342,159.09,23
322,161.4,22
340,149.455,26
358,150.27,33
359,138.585,35
321,142.82,17
361,158.6,27
342,158.59,40
368,157.525,35
382,149.425,35
325,157.6,31
356,165.715,18
318,155.3,29
357,159.105,24
294,152.265,20
305,146.49,34
355,147.935,22
316,142.555,29
304,135.2,28
488,146.9,40
328,136.16,22
336,138.35,16
293,135.265,21
341,137.38,28
321,138.425,26
275,146.38,47
370,150.37,42
273,128.555,25
243,125.68,40
276,126.735,17
325,127.07,35
271,133.7,32
253,122.07,34
389,133.475,16
312,128.795,33
261,126.895,14
282,131.655,9
307,137.215,39
311,129.93,17
331,136.97,33
281,136.14,28
319,154.01,34
364,143.775,45
328,140.23,38
304,143.655,24
344,142.605,33
343,149.43,16
302,159.26,36
353,150.805,33
353,155.98,42
330,155.365,21
410,160.05,36
370,158.68,43
344,153.29,29
368,159.925,53
360,149.04,46
356,146.965,50
358,141.175,31
327,142.165,49
329,141.245,17
298,144.165,27
312,136.93,30
282,130.695,34
277,133.125,32
303,140.41,29
356,140.965,44
330,134.32,44
307,142.37,25
304,144.345,37
308,147.375,42
345,129.5,39
306,127.69,31
392,139.865,23
246,124.29,30
262,124.99,36
273,135.07,37
285,134.605,30
312,140.06,37
367,139.045,39
353,152.29,24
326,140.665,31
269,132.485,29
299,138.59,31
315,144.415,35
363,146.26,43
290,143.67,26
327,145.8,36
307,138.47,26
244,129.42,26
274,124.275,25
248,126.67,43
323,122.745,34
291,119.6,31
242,117.99,24
247,117.98,29
344,121.02,10
424,126.495,33
324,129.28,19
302,135.57,25
321,136.905,29
246,132.86,25
272,134.94,35
305,131.675,35
288,131.62,31
315,143.38,28
333,144.895,26
372,151.745,35
370,149.59,28
398,151.465,15
390,152.52,46
357,145.265,19
393,136.22,52
339,143.565,34
356,141.23,26
360,138.89,39
404,145.63,37
345,143.76,37
329,148.53,28
353,145.77,29
383,155.42,25
349,160.865,40
399,162.56,34
385,155.095,31
349,144.535,24
299,135.805,28
305,132.55,36
306,134.805,31
286,133.005,33
286,132.19,32
268,138.18,33
282,139.35,27
336,143.75,38
345,152.715,45
339,144.145,23
283,136.39,25
321,150.36,39
298,140.145,27
351,145.875,47
338,148.515,36
337,140.135,20
285,133.205,34
267,141.235,24
